t,x,pos_flag,neg_flag
92.97000000001066,-0.7798274204311563,0,1
92.98000000001066,-0.8599285737679344,0,1
92.99000000001067,-0.9487693950851072,0,1
93.00000000001067,-1.0473319410478843,0,1
93.01000000001068,-1.1567084105356293,0,1
93.02000000001068,-1.2781128128453045,0,1
93.03000000001069,-1.4128935151117301,0,1
93.04000000001069,-1.562546588681728,0,1
93.0500000000107,-1.72872979544247,0,1
93.0600000000107,-1.9132769419671773,0,1
93.07000000001071,-2.1182121689824673,0,1
93.08000000001071,-2.345763518995603,0,1
93.09000000001072,-2.5983748134568345,0,1
93.10000000001072,-2.8787144434441907,0,1
93.11000000001073,-3.1896790976438667,0,1
93.12000000001073,-3.5343896730488504,0,1
93.13000000001074,-3.9161755842347743,0,1
93.14000000001074,-4.33854234875282,0,1
93.15000000001075,-4.805115625411936,0,1
93.16000000001075,-5.3195527862808385,0,1
93.17000000001076,-5.885410632042893,0,1
93.18000000001076,-6.505955140765369,0,1
93.19000000001077,-7.1838964930117,0,1
93.20000000001077,-7.921030685452607,0,1
93.21000000001078,-8.717768971536998,0,1
93.22000000001078,-9.572539988101882,0,1
93.23000000001079,-10.481059429869443,0,1
93.2400000000108,-11.435482016350713,0,1
93.2500000000108,-12.423484026622146,0,1
93.2600000000108,-13.427374438563367,0,1
93.27000000001081,-14.423397265880178,0,1
93.28000000001082,-15.38145733639365,0,1
93.29000000001082,-16.265554006211772,0,1
93.30000000001083,-17.035205417662734,0,1
93.31000000001083,-17.648046155217834,0,1
93.32000000001084,-18.063553999395925,0,1
93.33000000001084,-18.247524480754564,0,1
93.34000000001085,-18.176556652037476,0,1
93.35000000001085,-17.8415952328225,0,1
93.36000000001086,-17.249643563145263,0,1
93.37000000001086,-16.42316185856228,0,1
93.38000000001087,-15.39727063093947,0,1
93.39000000001087,-14.215443736239934,0,1
93.40000000001088,-12.924673027943518,0,1
93.41000000001088,-11.571038564413078,0,1
93.42000000001089,-10.196314322460111,0,1
93.43000000001089,-8.83585235366546,0,1
93.4400000000109,-7.517667453286939,0,1
93.4500000000109,-6.262458673234198,0,1
93.46000000001091,-5.08424810064315,0,1
93.47000000001091,-3.991348106982542,0,1
93.48000000001092,-2.9874385465094377,0,1
93.49000000001092,-2.0726111740912216,0,1
93.50000000001093,-1.2443020916381062,0,1
93.51000000001093,-0.498078701509606,0,1
93.52000000001094,0.1717234030815058,1,0
93.53000000001094,0.7715021290773939,1,0
93.54000000001095,1.3080103983871172,1,0
93.55000000001095,1.7880768208400988,1,0
93.56000000001096,2.218405878520352,1,0
93.57000000001096,2.6054403412300937,1,0
93.58000000001097,2.9552714138930356,1,0
93.59000000001097,3.273584814799337,1,0
93.60000000001098,3.5656333711546297,1,0
93.61000000001098,3.836228722305049,1,0
93.62000000001099,4.089746348437604,1,0
93.630000000011,4.330139436646595,1,0
93.640000000011,4.560958111571328,1,0
93.650000000011,4.785371347973053,1,0
93.66000000001101,5.006189495069948,1,0
93.67000000001102,5.2258858170341025,1,0
93.68000000001102,5.446615823502149,1,0
93.69000000001103,5.670233455124259,1,0
93.70000000001103,5.898303424509813,1,0
93.71000000001104,6.132109211759477,1,0
93.72000000001104,6.37265639342915,1,0
93.73000000001105,6.620671160342996,1,0
93.74000000001105,6.876594068433026,1,0
93.75000000001106,7.1405692821770685,1,0
93.76000000001106,7.41242982533849,1,0
93.77000000001107,7.6916796592114665,1,0
93.78000000001107,7.9774737707635905,1,0
93.79000000001108,8.268597871334826,1,0
93.80000000001108,8.563449770035474,1,0
93.81000000001109,8.860024969786705,1,0
93.82000000001109,9.155909495467874,1,0
93.8300000000111,9.44828334001978,1,0
93.8400000000111,9.733938122453376,1,0
93.85000000001111,10.009312492337758,1,0
93.86000000001111,10.270548383560994,1,0
93.87000000001112,10.513570322833157,1,0
93.88000000001112,10.734188578614248,1,0
93.89000000001113,10.928225001788828,1,0
93.90000000001113,11.091658060081823,1,0
93.91000000001114,11.22078101180881,1,0
93.92000000001114,11.312364713602339,1,0
93.93000000001115,11.363814596656875,1,0
93.94000000001115,11.373310273501932,1,0
93.95000000001116,11.339916376914074,1,0
93.96000000001116,11.263654749794433,1,0
93.97000000001117,11.145530940861196,1,0
93.98000000001117,10.987511813413766,1,0
93.99000000001118,10.792455437034771,1,0
94.00000000001118,10.563998689286688,1,0
94.01000000001119,10.306411546634873,1,0
94.0200000000112,10.024429429329288,1,0
94.0300000000112,9.723075944801039,1,0
94.0400000000112,9.407487958873288,1,0
94.05000000001121,9.08275334187571,1,0
94.06000000001121,8.753769358518744,1,0
94.07000000001122,8.425126918339618,1,0
94.08000000001122,8.101023168164328,1,0
94.09000000001123,7.785202490761268,1,0
94.10000000001124,7.480924061395356,1,0
94.11000000001124,7.190952780755291,1,0
94.12000000001125,6.91756963226369,1,0
94.13000000001125,6.6625972266406555,1,0
94.14000000001126,6.427436388130635,1,0
94.15000000001126,6.21310998949394,1,0
94.16000000001127,6.020310750938349,1,0
94.17000000001127,5.849450294746479,1,0
94.18000000001128,5.700707327592062,1,0
94.19000000001128,5.574073362683496,1,0
94.20000000001129,5.469394868090514,1,0
94.21000000001129,5.386411123923224,1,0
94.2200000000113,5.324787387314313,1,0
94.2300000000113,5.284143204659771,1,0
94.2400000000113,5.264075883215191,1,0
94.25000000001131,5.264179248523147,1,0
94.26000000001132,5.284057880231984,1,0
94.27000000001132,5.323337046206241,1,0
94.28000000001133,5.381668552157948,1,0
